image,R_z_mean,R_z_std,R_z_skew,R_z_kurtosis,G_z_mean,G_z_std,G_z_skew,G_z_kurtosis,B_z_mean,B_z_std,B_z_skew,B_z_kurtosis
031,0.11339801196940404,0.9341179382804525,0.24140081436136995,1.0866627220362357,0.09892296237476109,0.952163584660524,0.20702418574062614,0.9902410911960744,0.1244423990742337,0.9250427188381688,0.5719780036003511,4.4976723860175065
032,0.12242170888441124,0.8599499103779575,0.42740200773713416,3.6527621640838843,-0.1497841314374456,0.8772104178438019,0.4298612140498179,3.626495091771683,-0.14947152397429395,0.8571084375622307,0.6222314540179139,5.665752119717748
033,0.3813410786299881,1.2602832409659541,0.5905481739334362,3.0903533717822764,0.33952174884744196,1.2283231369909393,0.7037334036025317,4.8291890528494825,0.3581097135844772,1.246939019979685,0.7236295014069299,4.264913499905833
034,0.25439447226139283,1.142152303179467,0.6627246704708356,2.877428619907908,-0.23067591367401855,1.0926202703257577,0.9398004067706801,5.185664361229017,0.2538052716267122,1.1420454716794237,0.7103415826619667,3.1589381004473465
035,-0.14835024631558164,1.2067471682435187,0.4407364210914603,1.465824773878957,-0.21691898885837363,1.1926704625009776,0.44271576138118446,1.8103797878514118,-0.1335621739718381,1.1433066108423209,0.7266666517785703,4.620202832753886
036,0.12678851393863613,1.2315807374614653,-0.26449554524382696,0.5199516832105577,0.13800379084358966,1.2312728574245029,-0.19694022872679273,0.4580072229437233,-0.13810797691463506,1.253450685186184,-0.10073251809213025,0.3423690925209364
037,0.09247740053797593,0.8723210703148772,0.1426120442693982,1.1806798257514073,-0.10278745618645826,0.8927374439467008,0.1654232462783864,1.4425188247777347,0.10182383039477153,0.8724590208763536,0.16723884214749488,1.8383823187374926
038,-0.07487338093319224,0.49260316737898385,2.4485731879922854,49.409023052873145,-0.0352097943527305,0.4933853413401734,2.592839596169829,55.16330990031589,-0.08263649249933075,0.5120122485972726,2.883102344289445,59.85169656687556
039,0.21693559358570577,1.0633759046513638,0.10505123800545638,0.13395337012456654,-0.2143999065538691,1.0566095805041311,0.19246545185402802,0.33141561857837365,-0.20472136214833525,1.0727546872708962,0.24904948643370223,0.5123543249551354
040,0.22699519032325285,1.1301474947274035,0.37896677414962504,2.8877736052990635,-0.14217514115653004,1.0772061095168333,0.4759248385569365,3.8299502686430715,-0.15936153310253248,1.0810990786993138,0.5567869792419432,4.564527271095978
041,-0.15913844117301992,0.9047260248152852,0.524913997335083,5.225038497735236,0.056150247351909585,0.9298247753279089,0.551587104420338,5.994191811332275,0.10517855325031385,0.9014355731979429,0.5735794069694164,6.680752120473816
042,-0.14475556301614118,1.1306222303883908,0.19588912686919402,0.5566772710168708,0.18579532420135697,1.1416232207613346,0.24064048511322114,1.3080954967273017,-0.11696980656887639,1.1118350512863344,0.4716098823338584,2.4628894590993475
043,-0.18714257881406954,1.229648273286486,-0.02611153238148589,0.3401229491939537,-0.1602980070121831,1.2327116704926273,0.05862723871928884,0.545856630640599,0.12777056791050787,1.225081098697343,0.08794146291160942,0.47880570060673033
044,0.40554467290305324,1.2496746059838877,0.5891114951896126,2.3404183209836757,-0.18255846321386032,1.1388862090534946,0.8964833464365531,5.3597397682471986,-0.04284454963228593,1.1243193944184213,1.1524369162792985,7.4096077335281745
045,0.10488314665530568,0.7683589385328544,0.163827816014825,2.241730105190106,-0.08835474381893924,0.7583305732078472,0.5452732588158614,7.19790804598194,0.12813683428560887,0.7666932740152291,0.46329299080361575,5.804796699870328
046,0.22102374642647724,1.164747086364314,0.3862707422650603,1.924939315842792,-0.2012735085632855,1.1384001264497692,0.4474589114376661,2.0732213145359646,-0.18941241670287373,1.1281262474704608,0.5666228141265954,2.4601865524604696
047,0.02375229716240468,0.4834380375812671,1.0588933692884945,17.850179813561258,0.046638207150146195,0.49442387770529006,1.1451018878877948,20.707071491892037,-0.07859966307677771,0.49066326778058145,1.9733907723855197,41.030421916940575
048,-0.17071555395429522,1.1938467045316783,0.5479391453269488,1.653586713373758,0.3005923992365382,1.2106759809004162,0.667462358025556,2.603358004467273,0.24619551757400843,1.2111321770418864,0.7174823392223801,2.734821606678689
049,-0.16298946420256238,1.1429067364241876,-0.2471160082726238,0.6143024142482894,0.16988699252752482,1.1200606446923027,-0.23930227976454954,0.7827266927650891,0.15681986587900212,1.1339737147632223,-0.21232163581794533,0.7766493348182366
050,0.09498829667097848,0.9236726877851004,0.6052860173416,4.670496460401351,0.10198844750163895,0.9455600872873349,0.5877815390470659,4.794856015997581,-0.1842029884767794,0.9099056817624103,0.9658571254657409,8.843023173688916
051,-0.1880908707654471,0.6004837934417665,2.236673944371164,36.71955688795017,-0.19294300818638566,0.6279767433079326,1.7697199764309184,27.14044077551693,-0.2628059101709116,0.5938850076158196,3.420095628496871,65.45121469866842
052,-0.18148253862723646,1.2535943046751092,0.3576569972718428,0.6290311160022557,0.2589306975500122,1.2450323477857703,0.2617017683337566,0.7513442529569976,0.3137195764922785,1.275569720747004,0.47246902871348045,1.4951219331921077
053,0.1894012221005204,1.1773278936725697,0.09093522078315347,0.43542816834978515,-0.1422119940235623,1.1599366747696136,0.22937180201973537,0.8444264340033727,0.16808466946412742,1.1752780911248304,0.24551827552492708,0.8098788469295748
054,0.0149061586630323,0.5855472973954647,1.028661039096981,17.825984001700743,-0.0834437289023206,0.6042873300681462,1.1794173362827185,20.14217344707702,0.0020867832507386595,0.5900214479139739,1.1227601835632468,18.642681407601266
055,0.17491124264484134,1.0722110850416737,0.2840702686032928,2.2809389270829037,-0.26282858216786326,1.0379588008137726,0.3910362661055824,3.3563924100244016,-0.244836071562935,1.0111361783541095,0.6490975998763637,6.226685632987941
056,-0.06397948192106354,0.898528363404182,0.11703951075918717,1.171420560830767,-0.12183143960047266,0.9092666546746391,0.2862735087375922,2.4937384877804813,0.07569292728078755,0.8871245058577661,0.3013596936658859,2.6848580591916322
057,0.2358570857686503,1.2484028784315546,0.518904684664165,1.9952275947970648,-0.12969648538568354,1.1975968940511177,0.7222287283748002,3.7213953560194257,-0.15684194383145567,1.208139322615564,0.7291361144727648,2.9278962425428228
058,0.25024282226933975,1.2349097985191304,0.23880124606236378,1.5220015020925564,0.25781343374199917,1.2303075696678263,0.3502284397520793,2.253027207155016,0.2810143262015779,1.2370021918661565,0.3501519969088616,1.7035986828977219
