image,severity,RG_corr,RB_corr,GB_corr
368,1.143709033933895,0.05925964674161887,0.0567677881798445,0.05658608185555583
369,1.0489325645371643,0.030362416051755218,0.03553060143732853,0.024900921472451425
370,0.9450132663062072,0.04461631972366105,0.04205975025075034,0.04413391028550856
371,1.2440393154198195,0.026572228693893713,0.028477128330248333,0.03602078791185251
372,0.8255087716553028,0.058477751370598775,0.043999906825814866,0.0444498577720368
373,1.2273225298802874,0.050161641472915436,0.05928971688598444,0.05625838334976313
374,0.9027948272083944,0.09020779580101314,0.09367013925993108,0.09886993878706685
375,0.7661151231093193,0.07864318924366091,0.09742474317114763,0.08897538690055083
376,1.210520832800149,0.07302251471187066,0.0847532160584152,0.09225554108056014
377,1.1471229461621115,0.020787119376388625,0.04599405265920098,0.02376499880992383
378,0.7661412823794649,0.08420056869162948,0.07268861101898617,0.07385722190539773
379,1.228000780280974,0.02091586845380791,0.02924976250949673,0.021974494117750033
380,1.153135161734424,0.07276444035852433,0.0656718454515688,0.0885849851681017
381,1.1555678823190376,0.060578331757897834,0.05643362391854871,0.052953886465139786
382,1.1438257364398907,0.10380177833845639,0.09415676021303519,0.1018287427330165
383,0.7400884185403891,0.07520158473232401,0.061685246479309015,0.08109522366846812
384,1.1419765655056575,0.08755702454355059,0.06628877602002284,0.09732361218464748
385,1.2601442515780692,0.07359640592894462,0.06290931175548635,0.09367393729760468
386,0.7946794999372014,0.04076235202465935,0.03513324620350517,0.0419942245947224
387,1.0452456880447336,0.08067271374959059,0.06062777725466072,0.06281340683866933
388,1.0288294296115197,0.08783426320213503,0.0712688314932697,0.08254454953367041
389,1.164163079351064,0.04262579303165019,0.034367282719124155,0.04928164451367374
390,1.158071768075289,0.05445250794982844,0.05221895653761307,0.06078549827994594
391,1.191140316020039,0.09280590849332407,0.09243134544267606,0.10609939152304905
392,0.8427248410031278,0.055517845759806644,0.04963798675854511,0.07643162993075336
393,1.2172303509377798,0.0401527983469566,0.04982916656127496,0.049368440291971884
394,1.190383110893272,0.023610349913300712,0.026022902809700356,0.02711978692967334
395,1.096358403493614,0.08920561030940721,0.08968768813978101,0.10820072281566695
396,0.7285715010509847,0.17334650736873622,0.17674128544041307,0.20877616599910004
397,1.2176454981772362,0.08455630549340856,0.0755366692104737,0.08023189108140087
398,0.9041244123351068,0.09283277326803857,0.0969265084806725,0.11392214599353483
399,1.0978700743174672,0.10742799945418953,0.10947438967128453,0.09871422434987788
400,1.2166362120956875,0.05798018061444835,0.06876429768629785,0.07406949245397593
401,0.899427608597221,0.023011827918732335,0.030319715100061213,0.02587151763239088
402,0.7899136768608264,0.10656413111611171,0.10524262392905187,0.12765352726482934
403,0.5895020349679032,0.13003960448591928,0.15300523262423774,0.14104730642556962
404,0.814384497979689,0.08332070585230146,0.0678622603253461,0.07592068363168843
405,1.1472804171175548,0.07884915729590267,0.08491160379503357,0.09024619926567752
406,0.7648148226490711,0.11196479480751627,0.11564320936563466,0.13856276531335437
407,0.9473479941393697,0.02234096283636375,0.02331158016558915,0.04199684679374414
408,0.7318365428859214,0.24943653644681604,0.24406774963258318,0.2599122421119931
409,1.1274276349770131,0.032401809160582946,0.03779976595130367,0.038069351951358806
410,0.4880098336252365,0.14947099038244435,0.1784606812898099,0.16160718787484735
411,0.8378022358957878,0.05750250289589433,0.05849454088863352,0.059513654894928936
412,1.2467288719049987,0.06604742803386952,0.05211077447782172,0.060177206562730505
413,0.7890525947223557,0.19537167781891782,0.1738360962245062,0.17468342154566316
414,0.9627750076813693,0.04996405147180374,0.04091103097016782,0.040724117350444594
415,1.1557802820624057,0.06407822491492456,0.0724425899644633,0.08894898934384249
416,1.2182486986470695,0.05171656989719807,0.056887783817171966,0.06409787708885883
417,1.10518492529698,0.05216283779824401,0.04141445969842069,0.06359710364687242
418,1.196014401678351,0.029905708109142524,0.04501129952044179,0.030135951503589928
419,1.17683879271722,0.11916824332488275,0.12285645825965291,0.12166119528077525
420,0.7283307386991055,0.1535228878080579,0.14026512493004306,0.17639291615618205
421,0.4470104368094571,0.5106983458613429,0.4791385817225297,0.5219099510479611
422,1.1176976159984515,0.04246269119607665,0.04651065543185435,0.03679708065829532
423,0.8401719888201877,0.12286524007696394,0.13571678835818934,0.13377126790980806
424,0.8190708964588914,0.016131283853328723,0.018188867182359483,0.03081003849928855
425,1.0606553760091264,0.13865689992431504,0.12759202501513117,0.13589681390924646
426,0.5648615824371019,0.13903942960989896,0.1647179578651614,0.15171469040611127
427,0.3903535853061237,0.12449897824900069,0.12565955049102817,0.12693476465848114
428,0.8700753957789182,0.05798091999753283,0.05636372153654701,0.06565572610586015
429,1.1713022006710554,0.055179985449353985,0.04424768992380914,0.057980394929833916
430,0.8929079387363344,0.12467173667675034,0.1243941220848619,0.12390314643103027
431,0.777022514047051,0.08952867976044317,0.0970948035717845,0.1080157148801088
432,1.2202155007486133,0.04927662332750302,0.04488556531144565,0.048243088627070094
433,0.779082661397217,0.06213019563899717,0.06832812034540624,0.09021669701631674
434,0.9517285360109896,0.04904033965842327,0.059431475481046256,0.06489510150714774
435,1.2159886240801536,0.05067490807929959,0.04141369402060223,0.04713125870458643
436,1.124444781133376,0.06867422103000284,0.07281182264409645,0.06875259065436413
437,1.2452827437735223,0.04633822457167899,0.04779834740770958,0.04118554609770927
438,1.2418364426320838,0.052071171914759934,0.05647305188803259,0.06909996276019287
439,0.8124322538692398,0.18641555631952095,0.20209942227071168,0.1979780746005188
440,1.2336598709713509,0.041536372903057305,0.05498029761655756,0.056346650645506306
441,0.8431649113191867,0.09219758695666093,0.07410049315375275,0.0870360548413786
442,1.1728066595700748,0.04635246090047363,0.029740160850949503,0.04362812253649751
443,1.1869002251413685,0.04169841727204579,0.03706307462159018,0.02710762126268663
444,1.1326013114868805,0.029550204120980444,0.049307095165405615,0.030232656435304123
445,0.8172886095230174,0.12442273165932213,0.13052825667922963,0.14424587902455946
446,1.2584076283404908,0.03585014089350407,0.034301180812864845,0.037133623838361204
447,1.1623722391654423,0.09805358485248135,0.06943494999820789,0.10520300282417806
448,0.8603311440903787,0.07566195441467677,0.06106373106511019,0.062245713336701515
449,1.1070152654774903,0.08463850521680427,0.06521757940370056,0.07824368090054873
450,1.2419856179232909,0.037166728946247195,0.036816885771426,0.04569757060057764
451,0.7400728090131812,0.02569379957311152,0.03803056831125485,0.03651420171487494
452,1.0466711314920751,0.08683987426748425,0.0799071104525265,0.08897338512148044
453,1.138672884155706,0.052250285431030725,0.04575158272671227,0.05889687233377102
454,1.1414446373711822,0.06563517601449284,0.0716935664709965,0.09179504944301749
455,0.9363571972543472,0.0298563257186801,0.033582363253856086,0.02159495550071625
456,0.9097730485165147,0.04811091585461854,0.04399807033296167,0.053276530510133674
457,1.1887412781354638,0.05458533845050258,0.07153765736253306,0.05397501602183414
458,0.6338700537661737,0.04189536234281427,0.03802165570633667,0.054525904365178915
459,1.2395905050123073,0.022836164613453693,0.04014020027800295,0.04631746073398022
460,0.87659256225831,0.051150071154503624,0.03253233799428112,0.07032928859051144
